item_code,uom,display_name,category,stock_qty,old_price_myr,new_price_myr,delta_myr,pct_change,excel_qty,item_group
IND-SCP-FR9788-1,PCS,1 Faris W Handle Finishing Scraper,Doors & Hardware,19,6.00,4.90,-1.10,-18.33,19,DALMAX3
TOO-TYR-LEV-W0014D,PCS,"Type Lever 24""/600MM",Power Tools,2,57.90,56.80,-1.10,-1.90,2,JUMBO
SHH-SINKER-NO.2,PCK,Single Head Sinker No. 2 (2PCS/PCK),Fishing & Tackle,62,5.00,3.90,-1.10,-22.00,61,SINHENHUA
WAS-BAS-FIL-S90(185),PCS,S90 (185) Steel Washing Basin Filter,Bathroom,8,3.50,2.40,-1.10,-31.43,7,L.F. WHOLESALER
ADH-TAP-SEA-2915,PCS,Somax 19MM X 0.2MM X 15M Seal Tape,Chemicals & Adhesives,275,4.00,2.90,-1.10,-27.50,274,DALMAX3
TOO-PLI-DIA-D306-150MM,PCS,D306 Diagonal Pliers 150MM,Power Tools,5,18.40,17.30,-1.10,-5.98,5,JUMBO
EXH-FAN-FN25A,PCS,Dekka Apb 25A 10 Wall Exhaust Fan,Fans & Ventilation,3,83.90,85.00,1.10,1.31,3,HAN LIN
TAP-PIL-OTO-966-1,PCS,966-1 OTOSANI'304 S/steel Pillar Swan Tap,Plumbing,12,53.90,55.00,1.10,2.04,12,CHUAN HONG
X-HOO-CAB-CB8001-3,UNIT,Cabana 3 Robe Hook (satin) CB8001-3,Power Tools,2,37.90,39.00,1.10,2.90,2,
NAIL-TUFTING-TN-7220,PCK,U Clip Tufting Nail 20MM X 7.3MM (10PCS/PCK),Fasteners & Fixings,10,8.60,7.50,-1.10,-12.79,9,DALMAX3
SHE-CAB-CB505,UNIT,Cabana Glass Shelf CB505,Building Materials,2,88.90,90.00,1.10,1.24,2,HUE HOME
SHE-CAB-CB501A,UNIT,Cabana Glass Shelf CB501A,Building Materials,2,76.90,78.00,1.10,1.43,2,HUE HOME
CLI-HOS-ORB-1A,PCS,Orbit Hose Clip No : 1A,Outdoor & Garden,30,2.40,1.30,-1.10,-45.83,27,SYN JING LEE
SAF-SPE-PIC-ST21-CLE,PCS,Picasaf Protective Eyewear-clear ST21,Safety & Workwear,16,7.70,6.60,-1.10,-14.29,-6,SUNWAY WINSTAR
"FAS-SCR-DRY-WHI-6#1.1/4""",PCK,Hunter/wh - Drywall Screw 6 (20PCS/PCK) X1-1/4,Fasteners & Fixings,62,0.70,1.80,1.10,157.14,58,BENTON
NUM-80MM-9,PCS,Acp Numbering 80MM - 9,Signage & Numbering,12,13.70,12.60,-1.10,-8.03,12,REXER3
SHE-CAB-CB504A,UNIT,Cabana Glass Shelf CB504A,Building Materials,1,87.90,89.00,1.10,1.25,1,
HOS-SPA-NOZ-C882,PCS,C882 Quick Coupling Nozzle 3/4,Power Tool Accessories,32,6.60,5.50,-1.10,-16.67,31,SYN JING LEE
GRA-SSS-150MM-06084(6),PCS,6 Czs S/steel Floor Grating,Bathroom,10,6.60,5.50,-1.10,-16.67,9,REXER3
GUN-BLO-GAS-SM920,PCS,Gas Blow Gun,Fasteners & Fixings,9,20.90,19.80,-1.10,-5.26,9,SYN JING LEE
HOS-NOZ-TRI-ECO2100,PCS,Ecogreen- Adjustable Trigger Nozzle,Power Tool Accessories,8,21.90,20.80,-1.10,-5.02,8,ZHONG YUAN3
SHH-SWIVEL-SNAP-NO.10,PKT,Nickel Snap Swivel No. 10,Fishing & Tackle,12,4.80,3.70,-1.10,-22.92,12,SINHENHUA
BRA-S/S-L-50383,PCS,Stainless Steel L Bracket 50383-50X50,Plumbing,28,5.80,4.70,-1.10,-18.97,28,BOON SENG
NUM-80MM-7,PCS,Acp Numbering 80MM - 7,Signage & Numbering,7,13.70,12.60,-1.10,-8.03,7,REXER3
CEI-ROSE-408A-131-CR3,PCS,408A 131 CR3 Ceiling Rose,Building Materials,16,3.30,2.20,-1.10,-33.33,16,FULL-LITE
NUM-80MM-6,PCS,Acp Numbering 80MM - 6,Signage & Numbering,6,13.70,12.60,-1.10,-8.03,6,REXER3
NUM-80MM-E,PCS,Acp Alphabet 80MM - E,Signage & Numbering,6,13.70,12.60,-1.10,-8.03,6,REXER3
CAB-LUG-06-6,PCK,Cable Lug 6-6 (10PCS/PCK),Electrical,16,8.40,7.30,-1.10,-13.10,16,ECO ENTERPRISE3
SHH-SWIVEL-NO.6,PKT,Nickel Swivel No. 6,Fishing & Tackle,10,4.50,3.40,-1.10,-24.44,10,SINHENHUA
PAI-TIG-75ML-BLACK,TIN,75ML Tiger G. P 9103 Black,Paint & Sundries,17,9.60,8.50,-1.10,-11.46,17,ING PING3
"FIT-HDPE-ADA-MAL-25MMX1/2""",PCS,HDPE Adaptor Male 25MM X 1/2,Plumbing,67,2.90,1.80,-1.10,-37.93,67,HUA BAN
HOS-FLE-SW-PVCH-12,PCS,12 PVC Flexible Hose With PVC Holder,Outdoor & Garden,14,10.60,9.50,-1.10,-10.38,14,VTC HARDWARE
NUM-80MM-F,PCS,Acp Alphabet 80MM - F,Signage & Numbering,5,13.70,12.60,-1.10,-8.03,5,REXER3
IND-PAI-BLA-70L,PCS,Big Black Pail With Cover 70L,Housewares,7,59.90,58.80,-1.10,-1.84,7,SONIC3
HOS-FLE-SW-PVCH-10,PCS,10 PVC Flexible Hose With PVC Holder,Outdoor & Garden,14,10.30,9.20,-1.10,-10.68,14,VTC HARDWARE
"PAI-ROL-REF-ALI-7""-W/Y",PCS,Alipaint Y/w Roller Refill 7,Paint & Sundries,30,4.80,3.70,-1.10,-22.92,30,ALIKE HARDWARE3
GRA-CAB-CB6633,UNIT,Cabana Floor Trap (6X6),Plumbing,3,33.90,35.00,1.10,3.24,3,SYNTALUN
SHH-HOOK-12146BN-1,PKT,No. 1 Hytac Hook 14'S,Fishing & Tackle,8,4.30,3.20,-1.10,-25.58,8,SINHENHUA
HOS-CON-ADA-PI7-326#,PCS,PI7 Hose CONNECTOR-326,Outdoor & Garden,2,5.60,4.50,-1.10,-19.64,25,BOON SENG
SHH-SWIVEL-SNAP-NO.12,PKT,Nickel Snap Swivel No. 12,Fishing & Tackle,7,4.80,3.70,-1.10,-22.92,7,SINHENHUA
"FIT-HDPE-ADA-MAL-25MMX3/4""",PCS,HDPE Adaptor Male 25MM X 3/4,Plumbing,54,2.90,1.80,-1.10,-37.93,52,HUA BAN
DOR-HIN-SSS-75MM,PAIR,3 Stainless Steel Hinges,Doors & Hardware,19,6.30,5.20,-1.10,-17.46,19,WHA WEE
"FIT-HDPE-BEN-MAL-20MMX1/2""",PCS,HDPE Bend Male 20MM X 1/2,Plumbing,48,3.10,2.00,-1.10,-35.48,47,HUA BAN
"FAS-SCR-DRY-BLA-6#1-1/2""",PCK,Hunter/bk - Drywall Screw 6 (20PCS/PCK) X1-1/2,Fasteners & Fixings,16,0.80,1.90,1.10,137.50,3,BENTON
TOO-DRV-KT107+Z200,PCS,"200MM (8""+6)107 King Top (+) Screw Driver",Fasteners & Fixings,26,5.60,4.50,-1.10,-19.64,26,LI HARDWARE
CLI-BAT-CLI-0050AMP,SET,L/duty Battery Clip 50AMP,Electrical,18,4.60,3.50,-1.10,-23.91,16,TIE BROTHER3
X-FLO-MOC-30WM90,PCS,"12""X12 Floor Tiles 30WM90",Power Tools,2,4.00,2.90,-1.10,-27.50,2,CHEE LIAN
WOO-DOU-08',PCS,Mrtx List 8 (d),Building Materials,74,3.10,2.00,-1.10,-35.48,73,TONG DA
TOO-CUT-STA-992014562,PCS,10 (red) Aviation Snip-left,Hand Tools,3,61.90,63.00,1.10,1.78,3,YUNG KONG
X-FLO-MOC-KP106B,PCS,KP106B 300X300MM,Power Tools,1,4.70,3.60,-1.10,-23.40,1,BRAVO-LINE
X-FLO-MOC-KP106D,PCS,KP106D 300X300MM,Power Tools,1,4.70,3.60,-1.10,-23.40,1,BRAVO-LINE
X-FLO-MOC-KP106E,PCS,KP106E 300X300MM,Power Tools,1,4.70,3.60,-1.10,-23.40,1,BRAVO-LINE
MIDDY-CORNER OUT-G100CO-W,PCS,Middy:corner Out (white),Other,4,38.90,40.00,1.10,2.83,4,ING HING HONG
SAF-SHO-SAV-40/6#,PAIR,Savvi Safety Shoe 40/6,Safety & Workwear,2,74.90,76.00,1.10,1.47,2,FONG YUAN HUNG
SAF-SHO-SAV-42/8#,PAIR,Savvi Safety Shoe 42/8,Safety & Workwear,2,74.90,76.00,1.10,1.47,2,FONG YUAN HUNG
SAF-SHO-SAV-43/9#,PAIR,Savvi Safety Shoe 43/9,Safety & Workwear,2,74.90,76.00,1.10,1.47,2,FONG YUAN HUNG
SAF-SHO-SAV-44/10#,PAIR,Savvi Safety Shoe 44/10,Safety & Workwear,2,74.90,76.00,1.10,1.47,2,FONG YUAN HUNG
X-FLO-MOC-BR3030NSG,PCS,BR3030NSG 30CMX30CM,Power Tools,1,3.40,2.30,-1.10,-32.35,1,BRAVO-LINE
RIG-SHA-GAL-16MM,PCS,Galvanised D-shackle 16 MM,Lifting & Rigging,3,6.60,5.50,-1.10,-16.67,2,SONIC3
GAR-SPR-CR8441CPT,PCS,Auto Release Body Complete,Outdoor & Garden,2,20.90,19.80,-1.10,-5.26,2,KTS TRADING
"OIL-FUN-06""",PCS,Oil Funnel 6,Housewares,3,40.90,39.80,-1.10,-2.69,3,WEE TAT TRADING
FIT-PVC-ELB-PT25MM,PCS,PVC Fitting P/t Elbow 25MM 1,Plumbing,107,3.00,1.90,-1.10,-36.67,105,KIONG SING
FIT-PVC-CON-25MM,PCS,PVC Fitting Tank Connector 25MM 1,Plumbing,55,5.40,4.30,-1.10,-20.37,55,KIONG SING
CUT-DIS-MARK-12800-04C,PCS,Mr. Mark 4 Cutting Disc Abr. Wheel 12800,Abrasives & Cutting,31,3.30,2.20,-1.10,-33.33,29,MAJOR HARVEST3
GLA-MAR,PCK,Glass Marbles,Building Materials,19,5.20,4.10,-1.10,-21.15,19,SINHENHUA
SWI-CON-PVC-06A,LTH,Sino PVC Connector 5A,Electrical,92,2.80,1.70,-1.10,-39.29,88,FULL-LITE
"FIT-HDPE-ADA-FEM-20MMX1/2""",PCS,HDPE Adaptor Female 20MMX1/2,Plumbing,8,2.80,1.70,-1.10,-39.29,5,HUA BAN
OUT-CON-RUB-BLACK-318,PCS,38MM Rubber Inlet Connector-black,Other,14,5.30,4.20,-1.10,-20.75,13,TIE BROTHER3
TOO-CHI-15086(P),PCS,Sds Plus Shank Point Chisel,Power Tool Accessories,3,6.10,5.00,-1.10,-18.03,3,REXER3
"VAL-BAL-M'MAN-7733#X3/4""",PCS,M'man Ball Valve X 3/4,Plumbing,3,5.60,4.50,-1.10,-19.64,3,JHT HARDWARE
"FIT-YG225-BUSH-1/2""X1/4""-BRA",PCS,Brass Bushing 1/2 X 1/4,Plumbing,4,4.00,2.90,-1.10,-27.50,4,SYN JING LEE
"FIT-YG245-NIP-3/8""-BRA",PCS,Brass Equal Nipple 3/8,Plumbing,4,4.00,2.90,-1.10,-27.50,4,SYN JING LEE
SHH-REEL-AR30210,PCS,"Air Response 30-210(7'0"") Rod (casting Rod)",Fishing & Tackle,1,57.90,59.00,1.10,1.90,1,SINHENHUA
ELE-CAB-WIR-GRE-2.5MM*,MTR,2.5MM PVC Cable Green - MTR,Electrical,328,0.50,1.60,1.10,220.00,319.5,ECO ENTERP
CLI-HOS-32X35,PCS,Rb Super Hose Clamp 32 X 35,Hand Tools,12,4.60,3.50,-1.10,-23.91,10,ALIKE HARDWARE3
"FIT-HDPE-BEN-MAL-25MMX1""",PCS,HDPE Bend Male 25MM X 1,Plumbing,35,3.70,2.60,-1.10,-29.73,35,HUA BAN
COC-BIB-PVC-SY12MM,PCS,1/2 Sy PVC Bib Tap,Plumbing,32,3.40,2.30,-1.10,-32.35,23,TIE BROTHER3
TOO-CHI-THP250,PCS,Cold Chisel High Tensile 250MM Point,Hand Tools,6,5.80,4.70,-1.10,-18.97,6,SONIC3
"GUN-GRE-NIP-STR-1/2"" UNF 20",PCS,S. K Straight Grease Nipple 1/2 Unf 20,Fasteners & Fixings,12,5.90,4.80,-1.10,-18.64,12,HTC HARDWARE
"OIL-FUN-8""-129",PCS,Betterware PVC Liquid Funnel 8 129,Housewares,4,4.80,3.70,-1.10,-22.92,4,KIONG JOUNG3
"FIT-HDPE-BEN-FEM-25MMX1""",PCS,HDPE Bend Female 25MM X 1,Plumbing,9,4.20,3.10,-1.10,-26.19,9,HUA BAN
X-FLO-MOC-PRE-WHI,PCS,Premium White 12 X 12 Floor Tiles,Power Tools,1,3.40,2.30,-1.10,-32.35,1,FINECERA
IND-RIC-COO-RC7878,SET,5.6L Rice Cooker (cool Grey),Home Appliances,1,339.00,338.00,-1.00,-0.29,1,KHIND-MISTRAL
ELE-BUL-B22-3W-RED,PCS,Taicon B22 3W LED Color Bulb - Red,Lighting,56,3.50,2.50,-1.00,-28.57,56,ECO ENTERPRISE3
RAINBOW-G888-250GM,BTL,Nippon Gold Paint 999 Gold,Paint & Sundries,11,43.90,42.90,-1.00,-2.28,11,PAINT MAR.
ELE-BUL-B22-3W-BLU,PCS,Taicon B22 3W LED Color Bulb - Blue,Lighting,34,3.50,2.50,-1.00,-28.57,34,ECO ENTERPRISE3
ELE-BUL-B22-3W-GRE,PCS,Taicon B22 3W LED Color Bulb - Green,Lighting,30,3.50,2.50,-1.00,-28.57,30,ECO ENTERPRISE3
FAN-KHI-AF1801,SET,Khind 18 Auto Fan (white),Fans & Ventilation,2,289.00,288.00,-1.00,-0.35,2,KHIND-MISTRAL
FAN-WAL-TAICON-TC-11006,SET,Taicon 16 Wall Fan Sirim-whi,Fans & Ventilation,5,114.00,115.00,1.00,0.88,5,ECO ENTERPRISE3
KHI-COO-RCJ188,SET,Khind - Jar Rice Cooker 1.8L (mint),Home Appliances,4,144.00,145.00,1.00,0.69,4,KHIND-MISTRAL
ELE-D/L-TC-3260-32W-RND,PCS,Taicon 32W Adjusted LED Round (TC-3260),Lighting,13,35.90,36.90,1.00,2.79,12,ECO ENTERPRISE3
KHI-FRY-ARF35,SET,Khind Air Fryer (mint),Home Appliances,2,229.00,228.00,-1.00,-0.44,2,KHIND-MISTRAL
ELE-D/L-TC-2261-32W-SQ,PCS,Taicon 32W Adjusted LED Square (TC-2261),Lighting,12,36.90,35.90,-1.00,-2.71,12,ECO ENTERPRISE3
BID-SOR-SRT93-SS,PCS,Sorento Hand Bidet 1.2M Flex Hose,Bathroom,2,124.00,125.00,1.00,0.81,2,SYNTALUN
BLE-KHI-BL1220,SET,Khind Blender 1.2L (1J1M) (winter Grey),Home Appliances,2,114.00,115.00,1.00,0.88,2,KHIND-MISTRAL
SHO-SOR-SRTSH2623-GRY,PCS,Sorento 225MM ABS Rain Shower Head Gry,Bathroom,2,99.00,98.00,-1.00,-1.01,2,SYNTALUN
TOO-COM-SET-GT824,SET,Glotool Combination Wrench Set 14 X 8-24MM,Hand Tools,3,83.90,84.90,1.00,1.19,3,SONIC3
BOS-SMCV-45,UNIT,Sumo Concrete Vibrator 6M,Power Tools,1,354.00,355.00,1.00,0.28,1,CMW ENGINEERING
FAN-PSN-F-M14DZVBKH,PCS,Panasonic Bayu 5 Black,Fans & Ventilation,2,489.00,488.00,-1.00,-0.20,2,KIONG HUO
PAI-SPR-SAM-057,PCS,Samurai Spray Paint Fluorescent Red,Paint & Sundries,23,24.90,23.90,-1.00,-4.02,23,KIM KONG3
FAN-CEI-DEKA-CX146BK12,UNIT,Deka Ceiling Fan X-one 46 Black,Fans & Ventilation,6,159.00,158.00,-1.00,-0.63,6,DEKA
STA-HEA-STEL670,UNIT,Stanley Heatgun,Power Tools,1,189.00,188.00,-1.00,-0.53,1,HUACHIAN3
ELE-D/L-MGM-MQTL1119-RD,PCS,"Mgm 6""/RD LED Panel Light (sr) MQTL1119-Y/15W 15W/6500K",Lighting,41,28.90,27.90,-1.00,-3.46,39,FULL-LITE
BOS-F016-L73-832,PCS,Trigger For Aqt,Power Tools,1,124.00,125.00,1.00,0.81,1,CMW ENGINEERING
FAN-WAL-PSN-F-MU408-WT,PCS,Panasonic 16 Wall Fan,Fans & Ventilation,2,269.00,268.00,-1.00,-0.37,2,KIONG HUO
TOO-AXE-GLO-1.5LB,PCS,Glotool Axe 1.1/2LB,Power Tools,4,26.90,25.90,-1.00,-3.72,4,SONIC3
CIMA-SD-L/SC192Y/24W/WH/DL,SET,Cielo Iv 203Y 36W L/surface D/light (round) Dl,Lighting,19,44.90,43.90,-1.00,-2.23,19,CIMA
PAI-SPR-SAM-054,PCS,Samurai Spray Paint Fluorescent Green,Paint & Sundries,10,22.90,23.90,1.00,4.37,10,KIM KONG3
SHE-SOR-SRT2500,UNIT,Sorento Glass Shelf,Building Materials,2,104.00,105.00,1.00,0.96,2,SYNTALUN
PAI-SPR-SAM-Y111,PCS,Samurai Spray Paint Candy Blue,Paint & Sundries,10,18.90,17.90,-1.00,-5.29,10,KIM KONG3
TOO-HAM-SLE-GT04LB,PCS,Glotool Sledge Hammer 4LB,Hand Tools,6,30.90,29.90,-1.00,-3.24,6,SONIC3
TAR-SHT-GT2-12X15,SHT,Glotool PE Tarp Sheet - 12 X 15 (GT02),Building Materials,3,56.90,55.90,-1.00,-1.76,3,ALIKE HARDWARE3
TAP-SAN-SFC-6003950,PCS,S600 Flexible Hose Kitchen Pillar Sink Tap,Kitchen & Sinks,3,139.00,138.00,-1.00,-0.72,3,VTC HARDWARE
TAP-SIN-SRTKT1932SS-BL-DIY,PCS,Sorento Pillar Mou Kit Tap S/s 24MM Diameter Spout- Mb,Plumbing,2,154.00,155.00,1.00,0.65,1,SYNTALUN
TOO-HAM-SLE-GT03LB,PCS,Glotool Sledge Hammer 3LB,Hand Tools,4,26.90,25.90,-1.00,-3.72,4,SONIC3
DRI-SDS-GT02-09160,PCS,Glotool Sds Drill 9 X 160MM,Power Tool Accessories,7,5.70,4.70,-1.00,-17.54,7,SONIC3
TOO-HAM-SLE-GT02LB,PCS,Glotool Sledge Hammer 2LB,Hand Tools,4,21.90,20.90,-1.00,-4.57,4,SONIC3
DRI-SDS-GT02-08110,PCS,Glotool Sds Drill 8 X 110MM,Power Tool Accessories,6,5.50,4.50,-1.00,-18.18,6,SONIC3
ELE-D/L-LSM-36W-3CLR,PCS,LED Source Module 36W-3CLR,Lighting,6,26.90,25.90,-1.00,-3.72,6,TOP GAN
GAR-SHE-SB525-3M,PCS,Telescopic Tree Prunner Saw 3M,Outdoor & Garden,4,134.00,135.00,1.00,0.75,4,SYN JING LEE
RIC-COO-MID-MRD180B1BDN,PCS,"Midea 1.8L Digital Rice Cooker 760-905W, 6 Present Menus",Home Appliances,4,214.00,215.00,1.00,0.47,4,MIDEA
TOO-COM-GLO-32MM,PCS,Glotool Combination Wrench 32MM,Hand Tools,3,40.90,39.90,-1.00,-2.44,3,SONIC3
GAR-SHE-SB525-4M,PCS,Telescopic Tree Prunner Saw 4M,Outdoor & Garden,2,169.00,168.00,-1.00,-0.59,2,SYN JING LEE
FAN-TAB-DEKKA-FNBF-16,PCS,Dekka D/c Fan,Fans & Ventilation,3,189.00,188.00,-1.00,-0.53,3,HAN LIN
FOL-TAB-CN YX-Z122-3X,PCS,4FT. Folding Table (wooden Slats),Other,4,199.00,198.00,-1.00,-0.50,4,L.F. WHOLESALER
TOO-COM-GLO-30MM,PCS,Glotool Combination Wrench 30MM,Hand Tools,2,36.90,37.90,1.00,2.71,2,SONIC3
FAN-TAB-BTF-8001,SET,Butterfly 8 Table Fan (grey+white),Fans & Ventilation,4,114.00,115.00,1.00,0.88,4,LEA HIN 3%
TAP-SIN-CAV-CA3818P,PCS,Cavallo Double Tube Sink Tap-pillar,Kitchen & Sinks,4,104.00,103.00,-1.00,-0.96,4,SYN JING LEE
ADH-TAP-NISSHO-HCH-SG0077,ROLL,18MM X 10Y Nissho Acyclic Foam Side Tape (red),Chemicals & Adhesives,11,21.90,20.90,-1.00,-4.57,11,REXER3
BOS-0601-077-0K0,UNIT,Gvd 1000-17 Voltage Tester,Power Tools,1,144.00,145.00,1.00,0.69,1,CMW ENGINEERING3
TOO-LEV-SUN-9200MM,PCS,Glotool Magnetic Spirit Level 48,Power Tools,4,33.90,32.90,-1.00,-2.95,4,SONIC3
FAN-STA-MID-MF-16FS23C-BK,PCS,Midea 16 Stand Fan 50W Black,Fans & Ventilation,3,114.00,115.00,1.00,0.88,3,MIDEA
BOS-2608-615-114,PCS,9 Diamond Cutting Blade Standard,Power Tools,1,109.00,110.00,1.00,0.92,1,CMW ENGINEERING
GAS-TOR-20031,PCS,Br 5503 1300 C Fire Bird Torch,Lighting,11,28.90,29.90,1.00,3.46,11,REXER3
LOC-COL-RK505,SET,Colex Key-a-like Anti Cut Padlock RK-505,Locks & Security,2,214.00,215.00,1.00,0.47,2,KIM KONG3
COC-BASIN-LUX-LT9514,PCS,Luxtec Basin Pillar Tap LT-9514,Bathroom,7,33.90,32.90,-1.00,-2.95,6,VERTEX
X-FLO-MOC-KH40ADB20,PCS,16 X 16 Floor Tiles,Power Tools,118,7.20,6.20,-1.00,-13.89,118,CHEE LIAN
PUM-I-PUMP-QB80I,UNIT,I-pump Peripheral Pump 1.0HP,Pumps & Water,3,279.00,278.00,-1.00,-0.36,3,CMW ENGINEERING3
DOR-LOC-2077SS,PCS,Niko SS Door Lock,Doors & Hardware,31,22.90,23.90,1.00,4.37,31,JHT HARDWARE
TOO-BOX-NIE-H/D-175,PCS,Nietz 175 H/d Duty Tool Box 50523175,Hand Tools,4,46.90,45.90,-1.00,-2.13,4,SUNWAY WINSTAR
ELE-HOL-032,PCS,Lamp HOLDER-032,Lighting,24,6.90,5.90,-1.00,-14.49,24,TOP GAN
SUMO-SM200WI,UNIT,Sumo Inverter Gasoline Welder/gene. 6.5HP,Welding,1,1749.00,1748.00,-1.00,-0.06,1,CMW ENGINEERING
DRI-BIT-2500-80P-PH2,PCS,Best PH2 X 80MM Impact Driver Bit,Power Tools,14,6.50,5.50,-1.00,-15.38,13,BESMA3
SHO-CAB-CSA404,PCS,Cabana S/steel Shower Arm 450MM - Satin,Bathroom,4,38.90,37.90,-1.00,-2.57,4,SYNTALUN
TOO-DRV-BLI-IMP-4(-),PCS,"Blimax Impact Screw DRIVER-4""X6MM (-)",Power Tools,10,8.30,7.30,-1.00,-12.05,7,BOON SENG
SINK-TAP-K2B-LT8516H,PCS,Luxtec Flexible Hose Wall Sink Tap,Kitchen & Sinks,3,46.90,47.90,1.00,2.13,1,VERTEX
"IND-CAS-SWI-1.25""",PCS,1.25 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,22,9.80,8.80,-1.00,-10.20,22,DALMAX3
HOS-GAR-ORA-GREENLAND,ROLL,Mark-x Single Layer Hose Orange 16MMX2MMX10M,Outdoor & Garden,20,22.90,21.90,-1.00,-4.37,18,MAJOR HARVEST3
DRI-BIT-2500-36P-PH2,PCS,Best PH2 X 36MM Impact Driver Bit,Power Tools,14,4.90,3.90,-1.00,-20.41,14,BESMA3
GRA-CUT-BLA-GCB-1490SS,PCS,S/steel Grass Cutter Blade - 14,Outdoor & Garden,17,24.90,23.90,-1.00,-4.02,14,BESMA3
SHO-CAB-CSH7012,UNIT,Cabana ABS Rain Shower (200MM),Bathroom,1,109.00,110.00,1.00,0.92,1,HUE HOME
TAP-CAB-CB5109A,UNIT,Cabana Pillar-mounted Sink Tap CB5109A,Kitchen & Sinks,1,109.00,108.00,-1.00,-0.92,1,HUE HOME
TAP-CAB-CB9109A,UNIT,Cabana Pillar-mounted Sink Tap CB9109A,Kitchen & Sinks,1,109.00,108.00,-1.00,-0.92,1,HUE HOME
RAINBOW-R007-500GM,BTL,Rainbow Texture Paint R007 Black,Paint & Sundries,3,20.90,19.90,-1.00,-4.78,3,
HHD-TOI-COV-WHI,SET,Toilet Seat Cover:l/d PVC White Full,Bathroom,66,13.90,12.90,-1.00,-7.19,64,BENTON3
HHD-CIS-LOW,PCS,Weser Plastic Low Level Cristern,Bathroom,16,53.90,54.90,1.00,1.86,16,CHIONG SENG
X-FAN-TAB-KHI-TF12A06,SET,Butterfly 9 Table Fan (black),Power Tools,2,134.00,135.00,1.00,0.75,2,LEA HIN 3%
TOO-WRE-PIP-A350MM,PCS,Glotool Pipe Wrench American Type 14,Hand Tools,2,30.90,29.90,-1.00,-3.24,2,SONIC3
"IND-CAS-H/DUTY-MCLSC-4""",PCS,4 DL5 H/duty Mcl Swivel Caster,Fishing & Tackle,13,47.90,46.90,-1.00,-2.09,13,DALMAX3
KGR-ADH-0300ML,TIN,Kangaroo Brand 505 Super Adhesive 300ML,Chemicals & Adhesives,21,16.90,15.90,-1.00,-5.92,20,KANGAROO PAINT
LET-BOX-HW305A,PCS,0125 Metal Letter Box (200X75X260MM),Doors & Hardware,3,68.90,69.90,1.00,1.45,3,KANSSAN
TOO-HOL-PUN,SET,Hollow Punch Set (55600),Power Tools,9,19.90,18.90,-1.00,-5.03,8,WEE TAT TRADING
"HOS-FLE-VIP-PP48""",PCS,PP-48 White Nylon Vip Flexible Tube,Outdoor & Garden,9,18.50,19.50,1.00,5.41,9,KIM KONG3
PAI-ROL-SET-CRI-416,SET,"4""X15 Cristin Tiger Stripe Roller Set",Paint & Sundries,28,5.80,4.80,-1.00,-17.24,27,ING PING3
ELE-HOL-033,PCS,Lamp HOLDER-033,Lighting,6,6.90,5.90,-1.00,-14.49,6,TOP GAN
ELE-T5-4FT-CIELO-D/L,PCS,Cielo T5 LED Fitting 4FT 18W DL-860,Plumbing,70,18.80,19.80,1.00,5.32,70,CIMA
"IND-CAS-H/DUTY-MCLSCB-4""",PCS,4 DL5 H/duty Mcl Swivel Caster W Double Brake,Fishing & Tackle,6,69.90,68.90,-1.00,-1.43,6,DALMAX3
HOS-FLE-MMAN-F13X6,PCS,M'man S/steel Flexible Hose - F13 X 6,Outdoor & Garden,6,23.90,22.90,-1.00,-4.18,6,JHT HARDWARE
PAI-HAN-ROC-1158#,PCS,Rockey 5M Twist Paint Roller 1158,Paint & Sundries,31,40.90,39.90,-1.00,-2.44,30,JHT HARDWARE
LOC-CYL-SGD-C3010/70MM,PCS,Ss/privacy St. Guchi Cyl Lock,Locks & Security,7,47.90,46.90,-1.00,-2.09,7,VERTEX
TOO-TES-PEN-KT1960,PCS,Kingtoyo Auto,Power Tools,2,53.90,52.90,-1.00,-1.86,2,BOON SENG
"FAS-SCR-CSK-1 1/2"" X 8G",PCK,Sr Csk Tapping Screw 1 1/2 X 8G (20PCS/PCK),Fasteners & Fixings,41,3.20,4.20,1.00,31.25,41,SYARIKAT HUA KIONG3
SHO-HEA-LUX-LT8367,PCS,Luxtec Cp Shower Head Holder,Bathroom,1,25.90,24.90,-1.00,-3.86,1,VERTEX
TOO-CUT-BOLW0117A,PCS,Bolt Cutter 350MM,Fasteners & Fixings,2,63.90,62.90,-1.00,-1.56,1,JUMBO
DOR-STO-RUB-RED-38MM,PCS,"Door Stopper Rubber Red 1-1/2""X1-7/8",Doors & Hardware,26,3.70,2.70,-1.00,-27.03,23,KWONG TECK CHIONG3
DOR-STO-SGD-024SS,PCS,SS St. Guchi Hat & Coat Hook Door Stopper,Doors & Hardware,4,23.90,22.90,-1.00,-4.18,4,VERTEX
ABR-PAP-621-539,SHT,G800 Ewd Hand Sanding Sheet,Abrasives & Cutting,89,3.00,2.00,-1.00,-33.33,89,CMW ENGINEERING
SHH-SINKER-NO.5,PCS,Single Head Sinker No. 5 (1PCS/PCK),Fishing & Tackle,57,4.60,3.60,-1.00,-21.74,56,SINHENHUA
HOO-CAB-CB8006-3,UNIT,Cabana 3 Robe Hook (satin) CB8006-3,Doors & Hardware,2,42.90,41.90,-1.00,-2.33,2,HUE HOME
