item_code,uom,display_name,display_name_proposed,changed
TOO-HAN-RAT-STA-12MM,PCS,"1/2 Round Head Ratchet 10""/254MM","1/2 Round Head Ratchet 10""/254MM",no
"TOO-LEV-MAG-SENSUI-18""",PCS,18 Sensui (blue) Magnet Spirit Level,18 Sensui (blue) Magnet Spirit Level,no
TOO-WRE-PLU-T010,PCS,10MM T-plug Wrench,10MM T-plug Wrench,no
X-AMFC-3403,PCS,Aimer Wall Bibtap,Aimer Wall Bibtap,no
ALUM-ROU-18MM,MTR,3/4 Alum. Round Tube X 6M,3/4 Alum. Round Tube X 6M,no
BOX-FISH-POLY-S,PCS,Polyfoam Fish Box,Polyfoam Fish Box,no
BRO-FLO-NYL-201,PCS,201 Nylon Broom With Handle,201 Nylon Broom With Handle,no
FAS-BAN-STE-12MM,ROLL,Sh Steel Band 12MM X 10M,Sh Steel Band 12MM X 10M,no
"FAS-RIV-PAT-1/8""X3/8""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 3/8 (20PCS/PCK),Blind Rivet: Jaguar 1/8 X 3/8 (20PCS/PCK),no
"FAS-SCR-P/H-1 1/4"" X 8#-BOX",BOX,Sr P/h Self Drilling Screw 1 1/4 X 8,Sr P/h Self Drilling Screw 1 1/4 X 8,no
FRA-STU-GI-10',PCS,10 X 3 X 1 X 0.32MM GI Stud Frame,10 X 3 X 1 X 0.32MM GI Stud Frame,no
HOO-SNA-SS-4MM,PCS,S/s Snap Hook 4MM X 40MM,S/s Snap Hook 4MM X 40MM,no
"IND-CAS-PVC-RIG-6""",PCS,Medium Duty Red PVC Rigid Wheel 6,Medium Duty Red PVC Rigid Wheel 6,no
LOC-BCK-SSS-1PCS,PCS,Buick Padlock 50MM,Buick Padlock 50MM,no
MAR-CRA-GREEN,DOZ,Marking Crayon Green,Marking Crayon Green,no
NAI-CLI-777-B,DOZ,Nail Clipper,Nail Clipper,no
SCA-CAM-ELE-EL10-31P,PCS,Camry Luggage Scale,Camry Luggage Scale,no
SHH-HOOK-9255SS-4,PKT,Eupro Octopus S/s Hook No. 4 (11'S),Eupro Octopus S/s Hook No. 4 (11'S),no
SHH-ROD-2511500,PCS,Santec 2511-500 Puyu Solid Pole (5MTR),Santec 2511-500 Puyu Solid Pole (5MTR),no
SHH-ROD-TKKT25032S,PCS,"Torikumu Kotai Ii Medium (5'0"")ROD","Torikumu Kotai Ii Medium (5'0"")ROD",no
TAB-PLA-SQU-3'X3'-SWM2388,SET,3 X 3 Square Plastic Table,3 X 3 Square Plastic Table,no
TAP-WIR-3MSCTBL,PCS,18MM X 5M Temflex Vinyl Elec Tape Blk,18MM X 5M Temflex Vinyl Elec Tape Blk,no
TOO-ELE-GUN-PIN-40W,PCS,40W Pinsun Soldering Iron Gun,40W Pinsun Soldering Iron Gun,no
TOO-ELE-STRW010A,PCS,W01A Wire Stripper Cutting 170MM,W01A Wire Stripper Cutting 170MM,no
"TOO-EXT-BAR-STA-12MM-05""",PCS,1/2 Extension Bars 125MM/5,1/2 Extension Bars 125MM/5,no
VAL-BAL-MIN-ECC12MF,PCS,Ecco PVC Mini Ball VALVE-1/2 Mxf,Ecco PVC Mini Ball VALVE-1/2 Mxf,no
BNW-B&N-RBN-106-BOX,BOX,Sr G. I Boit & Nut 3/16 X 3/4 (box),Sr G. I Boit & Nut 3/16 X 3/4 (box),no
CUT-TIL-RIV-450MM,SET,Rivoz Tile Cutting Machine 450MM,Rivoz Tile Cutting Machine 450MM,no
"DRI-AUG-BIT-NO.5/8""",PCS,5/8 No. 1 Star-m Auger Bit (b),5/8 No. 1 Star-m Auger Bit (b),no
ELE-KNI-BS-303192-BEND,PCS,Bosi (BS-303192) Electricain's Knife (bend),Bosi (BS-303192) Electricain's Knife (bend),no
"ELE-PVC-CAS-3/4""",LGTH,Kancil 3/4 X 6FT PVC Casing,Kancil 3/4 X 6FT PVC Casing,no
FAS-SCR-COA-M8070,PCS,Sr Coach Screw M8 X 70MM,Sr Coach Screw M8 X 70MM,no
"FIT-SS235-TEE-3/4""-SUS304",PCS,SS Equal Tee 3/4,SS Equal Tee 3/4,no
FIT-YG252-SOC-10MM-BRA,PCS,Straight Brass Connector 10MM,Straight Brass Connector 10MM,no
GUM-RAT-AIT-GEL,PCS,Aitachi Mouse Gel Paper,Aitachi Mouse Gel Paper,no
"HOS-FLE-OTO-966-65MB-14""",PCS,Otosani 304 Nut 14 High Pressure Flexible Hose (mb),Otosani 304 Nut 14 High Pressure Flexible Hose (mb),no
HOS-FLE-SW-PVCH-08,PCS,8 PVC Flexible Hose With PVC Holder,8 PVC Flexible Hose With PVC Holder,no
HOS-FLE-SW-PVCH-36,PCS,36 PVC Flexible Hose With PVC Holder,36 PVC Flexible Hose With PVC Holder,no
IND-CAS-NYL-50MM,SET,2 IN White Nylon Caster Wheel,2 IN White Nylon Caster Wheel,no
"IND-CAS-PVC-SWI-6""",PCS,Medium Duty Red PVC Swivel Wheel 6,Medium Duty Red PVC Swivel Wheel 6,no
NUM-80MM-C,PCS,Acp Alphabet 80MM - C,Acp Alphabet 80MM - C,no
"PIP-UPVC-5255-1.1/4""",MTR,"1 1/4""(32MM) X 6M Upvc Pipe","1 1/4""(32MM) X 6M Upvc Pipe",no
POL-HAR-NYL-JM444,PCS,Jayamata Harvesting Palm Oil Poles Clamping Bracket Clip,Jayamata Harvesting Palm Oil Poles Clamping Bracket Clip,no
SHH-HOOK-10829BL-NO.08,PKT,Eupro Fishing Hook No. 8 (14PC),Eupro Fishing Hook No. 8 (14PC),no
SHH-HOOK-EWDX4009,PKT,No. 9 (20'S) Eagle Wave Hook,No. 9 (20'S) Eagle Wave Hook,no
SHH-SPE-FIS-FS605,PCS,Fish Spears (5PRONGS)/8105,Fish Spears (5PRONGS)/8105,no
STO-MOU-W175-10X10,PCS,Mounted Stone:k-prix Korea W175 (10X10),Mounted Stone:k-prix Korea W175 (10X10),no
TAP-CAB-CB1540SS,PCS,S/steel Pillar Mounted Kitchen Tap CB1540SS-BL,S/steel Pillar Mounted Kitchen Tap CB1540SS-BL,no
TOO-COM-IRO-BUL-23MM,PCS,23MM Iron Bull Spanner,23MM Iron Bull Spanner,no
"TOO-LEV-MAG-SENSUI-24""",PCS,24 Sensui (blue) Magnet Spirit Level,24 Sensui (blue) Magnet Spirit Level,no
TOO-PLI-CIR-WHB200,PCS,Intl Plier Bent Nose 200MM,Intl Plier Bent Nose 200MM,no
TOPLUS-288-07L,CAN,7L Toplus Emulsion 288 Gadis Cantik,7L Toplus Emulsion 288 Gadis Cantik,no
TOPLUS-300-07L,CAN,7L Toplus Emulsion 300 Cream,7L Toplus Emulsion 300 Cream,no
TOPLUS-565-07L,CAN,7L Toplus Emulsion 565 Lakeland,7L Toplus Emulsion 565 Lakeland,no
TOPLUS-658-07L,CAN,7L Toplus Emulsion 658 Sweet Sundae,7L Toplus Emulsion 658 Sweet Sundae,no
WOO-HOE-CANGKUL,PCS,Kayu Cangkul,Kayu Cangkul,no
ADH-GUM-WALLPAPER,BOX,Garefu Wallpaper Glue Powder,Garefu Wallpaper Glue Powder,no
AIR-DUS-LX03,PCS,AD04 Long PVC Air Duster,AD04 Long PVC Air Duster,no
APR-NKS-MYTA-0001,PCS,Nks H/d Apron,Nks H/d Apron,no
BNW-B&N-RBN-204,PCK,Sr G. I Boit & Nut 1/4 X 1/2 (5PCS/PCK),Sr G. I Boit & Nut 1/4 X 1/2 (5PCS/PCK),no
BRU-WIP-928,PCS,928 Wiper,928 Wiper,no
"CLI-HOS-GP-2.1/4""",PCS,Gp S/steel Hose CLIP-2.1/4 (33-57MM),Gp S/steel Hose CLIP-2.1/4 (33-57MM),no
COV-JAC-L/B-M,PCS,L/blue Jacket (r) : M,L/blue Jacket (r) : M,no
COV-JAC-RED-M,PCS,Red Jacket (r) : M,Red Jacket (r) : M,no
COV-JAC-RED-XL,PCS,Red Jacket (r) : XL,Red Jacket (r) : XL,no
CUT-KNI-W603,PCS,W603 Utility Knife,W603 Utility Knife,no
CUT-PIP-PVC-35MM,PCS,Arrow 35MM PVC Pipe Cutter,Arrow 35MM PVC Pipe Cutter,no
CUT-SAW-BAH-14INC,PCS,Bahco 30014 Tools Box Saw 14,Bahco 30014 Tools Box Saw 14,no
CUT-SCI-JM-316,PCS,Jayamata Scissor Multi-purpose 7,Jayamata Scissor Multi-purpose 7,no
DOR-HIN-BLA-65MM,PCS,Iron Hinges Black 2.1/2,Iron Hinges Black 2.1/2,no
DRI-UNI-26107(10),PCS,Br 6200 10MM Universal Drills (4 Flures),Br 6200 10MM Universal Drills (4 Flures),no
FIR-CHA-2KG,PCK,Charcoal (2 Kgs),Charcoal (2 Kgs),no
"FIT-HDPE-TEE-FEM-25MMX1/2""",PCS,HDPE Tee Female 25MM X 1/2,HDPE Tee Female 25MM X 1/2,no
IND-CAN-ARMY,UNIT,Canopy 3 MTR X 3 Mtr-army,Canopy 3 MTR X 3 Mtr-army,no
IND-PLU-BOB-300G-PCK,PCS,300G Plumb Bobs (pack),300G Plumb Bobs (pack),no
MET-LED-ENE-PLMA22,PCS,Enr New Penlight 2AAA 50L,Enr New Penlight 2AAA 50L,no
NAI-COM-125MM-20KG,PCK,5 Wire Nail,5 Wire Nail,no
NUM-80MM-6,PCS,Acp Numbering 80MM - 6,Acp Numbering 80MM - 6,no
NUM-80MM-A,PCS,Acp Alphabet 80MM - A,Acp Alphabet 80MM - A,no
NUM-80MM-E,PCS,Acp Alphabet 80MM - E,Acp Alphabet 80MM - E,no
PAI-BRU-NYL-325-12#,PCS,12 Nylon Hair Color Brush,12 Nylon Hair Color Brush,no
PAI-ROL-REF-R-0038,PCS,R'key Paint Roller Refill 2,R'key Paint Roller Refill 2,no
PAI-TIG-250ML-9102,PCS,250ML Tiger Gloss Paint 9102,250ML Tiger Gloss Paint 9102,no
SCP-FIL-500G,CAN,500G Skim Instant Filla,500G Skim Instant Filla,no
SHH-HOOK-4310N-NO.1/0,PKT,No. 1/0 Exori Super Strong Hook (10'S),No. 1/0 Exori Super Strong Hook (10'S),no
SHH-HOOK-4310N-NO.4,PKT,No. 4 Exori Super Strong Hook (20'S),No. 4 Exori Super Strong Hook (20'S),no
SIN-TAP-PIL-QXY-PT-7250,PCS,QXY-PT-7250-3L: Pillar Sink Tap W/flex. Pipe,QXY-PT-7250-3L: Pillar Sink Tap W/flex. Pipe,no
SWI-T/SOC-FLE-6133NS,SET,T/skt W/surge Sp TS-3GLS-540A FLE-6133NS,T/skt W/surge Sp TS-3GLS-540A FLE-6133NS,no
SWI-T/SOC-GONGN-4G1.8M,PCS,Gongniu 4 GANG Trailing (E3040),Gongniu 4 GANG Trailing (E3040),no
TOO-DRV-ASD43+,PCS,4 X 3MM (+) Arrow High Grip Screwdriver,4 X 3MM (+) Arrow High Grip Screwdriver,no
TOO-PLI-CRI-STA-SET-998484253,PCS,9 Crimping Pliers Set,9 Crimping Pliers Set,no
TOW-STB-08024,PAIR,Stb 3/4 S/steel Towel Bracket,Stb 3/4 S/steel Towel Bracket,no
VAL-BAL-ITA-18MM,PCS,Brass Ball Valve - Italy 18 MM,Brass Ball Valve - Italy 18 MM,no
VAL-CAB-CB1180-RG,PCS,Cabana S/s 304 Angle Valve,Cabana S/s 304 Angle Valve,no
"AIR-CHU-MAD-10""",PCS,Mada Tire Air,Mada Tire Air,no
BAT-PSN-LIT3V-CR-1632/5BE,PCS,CR-1632/5B Lithium 3V,CR-1632/5B Lithium 3V,no
CAB-LUG-06-6,PCK,Cable Lug 6-6 (10PCS/PCK),Cable Lug 6-6 (10PCS/PCK),no
COV-HAR-JM-334,PCS,Jayamata Harvesting Palm Oil Chisel PVC Cover Only,Jayamata Harvesting Palm Oil Chisel PVC Cover Only,no
"FAS-SCR-TAP-CSK-6#5/8""-BOX",BOX,6 X5/8 Tapping Screw-flat Head (1000PCS/BOX),6 X5/8 Tapping Screw-flat Head (1000PCS/BOX),no
"FAS-SCR-TAP-PAN-8#1/2""-BOX",BOX,8 X1/2 Ph Self Tap Srcw Pan Head (1000PCS/BOX),8 X1/2 Ph Self Tap Srcw Pan Head (1000PCS/BOX),no
"FIT-HDPE-TEE-MAL-25MMX1/2""",PCS,HDPE Tee Male 25MMX1/2,HDPE Tee Male 25MMX1/2,no
FLO-PVC-NO-436-05,ROLL,PVC Flooring No. 520-01,PVC Flooring No. 520-01,no
FLO-PVC-NO.24803,ROLL,PVC Flooring No. 524-10,PVC Flooring No. 524-10,no
FLO-PVC-NO.25106,ROLL,PVC Flooring No. 486-04,PVC Flooring No. 486-04,no
GAR-SHE-12172,PCS,Br 6012 Heavy Duty Hedge Shear,Br 6012 Heavy Duty Hedge Shear,no
"HOS-FLE-OTO-966-67MB-18""",PCS,Otosani 304 Nut 18 High Pressure Flexible Hose (mb),Otosani 304 Nut 18 High Pressure Flexible Hose (mb),no
IND-WIR-MES-2X1X3'X15GX100',ROLL,Wire Mesh 2 X 1 X 3 X 15G,Wire Mesh 2 X 1 X 3 X 15G,no
MAR-CRA-BLUE,DOZ,Marking Crayon Blue,Marking Crayon Blue,no
NAI-CON-ACE-20-BOX,BOX,Ace Galvanised Flat Head Nails 20 X 2.0 (500GM),Ace Galvanised Flat Head Nails 20 X 2.0 (500GM),no
NUM-60MM-2,PCS,Acp Numbering 60MM - 2,Acp Numbering 60MM - 2,no
PAI-SPR-KIMLAC-9614,TIN,Kimlac Brand Spray Paint 9614,Kimlac Brand Spray Paint 9614,no
SAF-SLI-GLO-1TON4M,LGTH,Webbing Sling (glolift) 25MM 1 Ton X 4M,Webbing Sling (glolift) 25MM 1 Ton X 4M,no
SHH-HOOK-12146BN-10,PKT,No. 10 Hytac Hook 20'S,No. 10 Hytac Hook 20'S,no
SHH-LINE-L/G-OSML15,PCS,Omega Shigeru Mono Line (green) 15LBS,Omega Shigeru Mono Line (green) 15LBS,no
SHH-REEL-CH2000,PCS,Beilishi Fishing Reel (13BB),Beilishi Fishing Reel (13BB),no
SHH-SPE-FIS-FS604,PCS,Fish Spears (4PRONGS)/8105 (SFF4),Fish Spears (4PRONGS)/8105 (SFF4),no
SHH-SPOOL-109,PCS,Fishing Spool HP-109,Fishing Spool HP-109,no
SWI-SOC-ULT-M012W,PCS,Ultra 16A 1 GANG 2 Way-white (M012W),Ultra 16A 1 GANG 2 Way-white (M012W),no
SWI-T/SOC-LBS2023U,SET,Lwd 3GL+USB T/skt Surge Protector,Lwd 3GL+USB T/skt Surge Protector,no
TAP-CAB-CB9114,UNIT,Cabana Two Way Tap,Cabana Two Way Tap,no
TAP-SKC-M24X3.00,SET,Skc Hand Tap M24 X 3.00,Skc Hand Tap M24 X 3.00,no
TOO-COM-IRO-BUL-22MM,PCS,22MM Iron Bull Spanner,22MM Iron Bull Spanner,no
BNW-BOL-HTM-M06-25MM,PCS,H/t Bolt - M 06 X 25MM,H/t Bolt - M 06 X 25MM,no
CAP-02.0UF-400V,EA,Capacitor Uf Black Square ITALY'/400V Bd,Capacitor Uf Black Square ITALY'/400V Bd,no
CAP-03.00UF-440V,EA,Capacitor 400V Italy Square,Capacitor 400V Italy Square,no
DOR-HIN-BLA-50MM,DOZ,Iron Hinges Black 2,Iron Hinges Black 2,no
DOR-LOC-YEROY-70MM,PCS,70MM Yeroy Single Side Lock Cylinder,70MM Yeroy Single Side Lock Cylinder,no
"FAS-SCR-P/H-1"" X 8#",PCK,Sr P/h Self Drilling Screw 1 X 8 (20PCS/PCK),Sr P/h Self Drilling Screw 1 X 8 (20PCS/PCK),no
FIT-UPVC-SOC-160X110MM,PCS,"U-pvc Socket Reducing 6""X4","U-pvc Socket Reducing 6""X4",no
"FIT-YG235-TEE-1/2""-BRA",PCS,Brass Equal Tee 1/2,Brass Equal Tee 1/2,no
GAR-SHO-12140,PCS,Gt 609 Rubber Handle Garden Shovel,Gt 609 Rubber Handle Garden Shovel,no
HHD-CIS-HIGH,SET,Weser Plastic High Level Cristern,Weser Plastic High Level Cristern,no
HHD-FLU-00456C,PCS,Sl 108D Cooper Thread H/duty Dual Inlet Valve,Sl 108D Cooper Thread H/duty Dual Inlet Valve,no
"HOS-FLE-OTO-966-64MB-12""",PCS,Otosani 304 Nut 12 High Pressure Flexible Hose (mb),Otosani 304 Nut 12 High Pressure Flexible Hose (mb),no
LOC-CYL-ARMOR-ACL-VCL3000,SET,Sn/et Armor Cyl. Lock,Sn/et Armor Cyl. Lock,no
MIN-TAN-TUL-1.5KGS,TIN,Worker Minyak Tanah Tulen,Worker Minyak Tanah Tulen,no
"PAI-ROL-REF-STA-7""",PCS,7 Acrylic Yellow Stripe Medium Pile,7 Acrylic Yellow Stripe Medium Pile,no
"PIP-PVC-E-3/4""",LGTH,3/4 (26MM) Class E X 6M PVC Pipe (LGTH),3/4 (26MM) Class E X 6M PVC Pipe (LGTH),no
SHH-LINE-L/G-OHML15,PCS,Omega Hayasu Mono Line (rainbow) 15LBS,Omega Hayasu Mono Line (rainbow) 15LBS,no
SHH-REEL-MH3000,PCS,Sealand Machine Gun Fishing Reel W/line (3SS-B),Sealand Machine Gun Fishing Reel W/line (3SS-B),no
SHH-SWIVEL-NO.6,PKT,Nickel Swivel No. 6,Nickel Swivel No. 6,no
SPO-CAR-WASH-UNI2193,PCS,Car Wash Sponge,Car Wash Sponge,no
TOI-ACC-URI,SET,Urinal Accessories,Urinal Accessories,no
TOO-CHI-WOO-ARA-STC002-D,PCS,1 Aracut Impact Hdl Wood Chisel,1 Aracut Impact Hdl Wood Chisel,no
TOO-CLA-F-ATB120400,PCS,16 X 120MM Arrow F Type Wood Clamp,16 X 120MM Arrow F Type Wood Clamp,no
TOO-JAW-PIP-W0365B,PCS,3/4 Heavy Pipe Jaw (20MM*100MM),3/4 Heavy Pipe Jaw (20MM*100MM),no
TRO-PVC-BT995T/H,PCS,Star Local Trowel (teak) PVC Handle,Star Local Trowel (teak) PVC Handle,no
WEL-ELE-BRA-3MM,KGS,Brass Rod 3.0MM X 1,Brass Rod 3.0MM X 1,no
ABR-PAP-SWA-0060,SHT,Swallow Abrasive Sand Paper 60,Swallow Abrasive Sand Paper 60,no
BAT-ENE-REC-2AAA,PACK,En Rec Batt 2AAA Univ,En Rec Batt 2AAA Univ,no
BNW-BOL-HTM-M06-20MM,PCS,H/t Bolt - M 06 X 20MM,H/t Bolt - M 06 X 20MM,no
BRA-EPO-FOL-300MM,PCS,Epoxy Folding L Bracket - 300/12,Epoxy Folding L Bracket - 300/12,no
CUT-KNI-CK-25,PCS,Mr Bison Cutting Knife 25MM,Mr Bison Cutting Knife 25MM,no
ELE-PVC-BOX-TC8X10,EA,Tc 8X10 PVC Enclosure Box,Tc 8X10 PVC Enclosure Box,no
FLO-MOC-VZ3329WHT,PCS,Viz White (VZ3329WHT),Viz White (VZ3329WHT),no
GAR-HOE-CANG-KUL,PCS,Cangkul With Metal Handle,Cangkul With Metal Handle,no
GRA-SS-1066GW,SET,6 X 6 Isano S/steel Grating W/washing Machine Outlet,6 X 6 Isano S/steel Grating W/washing Machine Outlet,no
GUN-AAT555,PCS,Arrow Mini Powder Actuated Tool Set (rivet Gun),Arrow Mini Powder Actuated Tool Set (rivet Gun),no
GUN-WUF-D09EC,PCS,Wufu Air Engine Cleaning Gun (DO-9-EC),Wufu Air Engine Cleaning Gun (DO-9-EC),no
HHD-FLU-M0676/L100W-40MM,PCS,Techplas Liftup Outlet Valve White,Techplas Liftup Outlet Valve White,no
HHD-VAL-PVC-12MM,PCS,Goldolphin PVC Float Valve 1/2 X 10,Goldolphin PVC Float Valve 1/2 X 10,no
HOR-LIO-24VDC,PCS,Lion Horn 24VDC,Lion Horn 24VDC,no
HOS-GAR-REEL-TSU,SET,Tsunami 2 IN 1 Compact Garden Hose Reel 15M,Tsunami 2 IN 1 Compact Garden Hose Reel 15M,no
