item_code,uom,price_cents
TOI-HOL-GS-K6,PCS,4850
BOS-2608-595-059,PCS,490
GLO-RUB-KOR-PINK,PAIR,730
RAINBOW-R007-1KG,BTL,3750
WIN-ROLLER,PAIR,380
KGR-REM-PAI-500ML,TIN,2450
"TOO-DRV-BLI-IMP-6""(-)",PCS,760
KGR-ADH-0100ML,TIN,750
ADH-TAP-VIP-2510,PCS,340
NAI-SQU-SUP-038MM-1KG,PKG,930
TOO-WRE-KEY-W0198A,SET,1950
SHH-SINKER-NO.1,PCK,300
"IND-CAS-SWI-LSC-2""",PCS,1850
ELE-D/L-MGM-MQTL2048-4000K,PCS,2250
PAI-ROL-SPM175,SET,680
GAR-SAW-XS9041,PCS,2150
TOO-CLA-GW473200,PCS,4750
HOS-FLE-VIP-PP08,PCS,890
"TOO-DRV-BLI-IMP-6""(+)",PCS,760
IND-SCP-FR9788-2,PCS,590
HOS-FLE-DL5-FB30,PCS,2150
"PIP-HDPE-32MM-1""",MTR,650
TOO-COM-IRO-BUL-10MM,PCS,460
SPO-SCO-QB-3M-5PCS,PCS,520
DOR-LOC-CYL-02025(SS),SET,1950
SHH-FISH-NET-0.15D-25MM-50MD/5A,PCS,2650
KOYA-GLU-W5509,PCS,750
BEA-PUL-EAS-E0060,PCS,1950
TOO-WRE-ADJ-PIN-BLM185,PCS,750
HOO-S-3PCS-ZT2093,PCK,410
SWI-SOC-ULT-M08213W,PCS,2650
BLI-HSS-HOL-SAW-32MM,PCS,1990
"HOS-FLE-OTO-966-69MB-36""",PCS,2050
HOS-GAR-ORA-GREENLAND-2.5MM,ROLL,2250
IND-PAI-BLA-V8120,PCS,2350
TOO-WRE-DOU-0810,PCS,1180
TOO-COM-IRO-BUL-08MM,PCS,430
TOO-DRI-ADA-13MM,SETS,1950
SHH-HOOK-406-NO.4,PKT,520
HOO-SNA-SS-4MM,PCS,450
TOW-STB-08024,PAIR,390
TOO-PLI-RIV-ST69799,PCS,1820
SOC-PG9-GEW,PCS,300
"AER-S/S-DIA-3""-2WAY",PCS,3650
ELE-D/L-HGD603-18W-3CLR,PCS,2950
SHH-FISH-NET-0.15D-20MM-50MD/5A,PCS,2950
"FIT-YG237-SOC-3/8""-BRA",PCS,360
BRA-S/STEEL-25MM-MMD25(D),PCS,620
"SANDEX-POL-WOO-5""",PCS,2850
MEA-TAP-BLI-7.5M-BCR,PCS,1690
SHH-RING-1WAY-50LB,PKT,390
HOS-COU-BR-10MM,PCS,390
FIT-HDPE-CAP-32MM,PCS,290
IND-PVC-TRO-BLA-4X11,PCS,380
"VAL-BAL-M'MAN-7755#X3/4""",PCS,420
GRA-CUT-BLA-4T,PCS,1950
MIDDY-END-CAP-RIGHT-WHT,PCS,460
DRI-AUG-2WAY-11MM,PCS,850
TOO-TES-PEN-STA-(66-119),PCS,430
BRA-WAL-TOI-CIS,PCS,430
X-FIT-UPVC-TEE-W/D-110MMX82MM,PCS,2250
CLI-HOS-60X63,PCS,450
SHH-ROD-2692-362,PCS,2150
"SHH-CAGE-3RING-15""",PCS,2050
FIT-GAL-NIP-25MM,PCS,390
"ELE-PVC-NUT-3""X6""",PCS,160
FLO-MOC-30PS13,PCS,285
ELE-BUL-E27-3W-RED,PCS,250
CAR-BRU-875883,PAIR,1790
STA-HAN-GRI-N401305,PCS,1690
DRI-SDS-GT02-06160,PCS,400
BRU-END-GLO-509063-6MM,PCS,390
BOS-2608-595-051,PCS,310
MEA-TAP-STE-GLO-03M,PCS,560
BRU-END-HAW-509062,PCS,390
BOS-2608-585-875,PCS,440
TOO-HAM-CLA-GT21MM,PCS,1290
FIT-BUT-END-PLUG-25MM,PCS,230
TOW-CAR-MIN-JIN-3070,PCS,270
PAI-SPR-PMT-1007,CAN,650
ELE-HOL-2727HD-E27,PCS,290
"PAI-ROL-FRA-7""",PCS,590
TOO-PLI-CUTW106,PCS,1790
HOS-GAR-GRE-160330-MTR,MTR,530
TOO-WRE-KEY-ATHM-6,PCS,920
ELE-HOL-293-B22,PCS,220
"TOO-WRE-OIL-VIV-6""",PCS,1650
CUT-ELE-ESS410D,PCS,150
MEA-TAP-BLI-7.5M-B7-CR,PCS,1390
SWI-SOC-ULT-M08213MG,PCS,2960
CUT-DIS-MARK-12300-P120,PCS,290
"IND-CAS-SWI-BRA-1""",PCS,890
CAP-01.5UF-415V-CBB61,PCS,350
IND-WIR-PVC-BIRD-NET-BLK,MTR,590
SHH-SINKER-HOLE-NO.2,PCK,490
PAI-BRU-NIP-STEEL-TR880,PCS,350
TOO-COM-IRO-BUL-26MM,PCS,2260
TIE-CAB-BLA-200MM,PCK,630
SHH-HOOK-406-NO.5,PKT,520
TOO-WRE-DOU-0809,PCS,1080
SWI-SOC-ULT-M041W,PCS,2060
TIE-CAB-WHI-200MM,PCK,630
FAS-BAN-STE-12MM,ROLL,990
GUM-RAT-AIT-GEL,PCS,420
"FIT-HDPE-BEN-MAL-25MMX1/2""",PCS,260
GUM-SEL-3ML,PCS,480
LOC-WAT-CS-508,PCS,1190
KGR-SOL-0.5LIT,TIN,1950
"CLI-HOS-GP-3.1/2""",PCS,260
FLO-MOC-J3030,PCS,330
GAR-SPR-CR8411CPT,PCS,1450
DOR-HIN-SSS-50MM,SET,340
NAI-FEL-SUP-25MM-500G,PKT,520
"VAL-BAL-MIN-MM-1/4""X1/4""",PCS,550
NAI-COM-100MM-20KG,PCK,320
"VAL-BAL-MIN-FF-1/4""X1/4""",PCS,550
NAI-CON-WHI-25MM,BOX,260
"BNW-WAS-1/4""",PKT,190
"FIT-SS233-PLU-3/4""-SUS304",PCS,490
CUT-VEG-N8003,PCS,350
"TOO-BAR-WRE-STR-36""",PCS,2460
BRA-S/STEEL-19MM-MMD19(D),PCS,530
SIN-WAS-00219S,PCS,770
DRI-BIT-116D,PCS,1850
TOO-FIL-15095(4),PCS,680
SIN-WAS-00219R,PCS,620
TOO-ELE-TES-PEN-DB-17151A,PCS,420
TOO-FIL-SLIM-125MM-BTSF5,PCS,650
FIT-GAL-SOC-25MM,PCS,420
CHA-ANI-6FT-35,PCS,750
FLO-MOC-R04,PCS,330
CLI-HOS-44X47,PCS,380
INK-POT-BIG,PCS,330
CHA-ANI-6FT-30,PCS,690
CLI-HOS-48X51,PCS,390
FIT-GAL-TEE-18MM,PCS,350
CLI-HOS-40X43,PCS,370
IND-DUS-GLO-120L-COV,PCS,1890
CLI-HOS-52X55,PCS,400
CLI-HOS-56X59,PCS,410
FIT-HDPE-CON-20MM,PCS,320
"TOO-DRI-KEY-1/2""",PCS,480
DOR-PAD-03019(2),PCS,400
X-FLO-MOC-ZURICH-GREEN,PCS,270
IND-GAL-WIRE-20#-500G,PKG,490
IND-GAL-WIR-PVC-30M,ROLL,390
FLO-MOC-MARID.GRY,PCS,265
ELE-BUL-B22-3W-YEL,PCS,250
NIP-PHG-1L-P,CAN,3870
NIP-QSH-EXT-1L-D,CAN,5110
NIP-QSH-EXT-1L-A,TIN,4910
SWI-PLU-AER-13A,PCS,320
BRU-END-GLO-509061,PCS,330
ELE-TUB-LED-22W-6500K,PCS,790
"FIT-BUT-STR-MALE-25MMX1/2""",PCS,240
"FIT-BUT-STR-MALE-20MMX1/2""",PCS,250
TOO-COM-GLO-15MM,PCS,690
BOS-1619-P07-571,SET,1190
TOO-COM-GLO-26MM,PCS,1990
TOO-COM-GLO-13MM,PCS,590
HOS-MAC-WAS-OUT-3.0M,PCS,1850
PAI-TIG-75ML-YEL*,PC(S),850
TOO-PLI-LOC-GT250,PCS,1580
STI-BRU-CUT-DEF,PCS,1400
TOO-COM-GLO-12MM,PCS,490
MAC-SEA-SF-200-90200005,PCS,600
"HOS-CON-EG-314-13MM-1/2""",PCS,580
NAIL-TUFTING-TN-7225,PCK,850
TOO-WRE-KEY-ASUMA-MALK001-C,SET,650
FAS-SCR-TECH-METAL-50MM-PCK,PCK,890
SAF-SPE-PIC-ST21-SMO,PCS,660
HOS-CON-EG4027-40200009,PCS,1870
WOO-SQU-08',PCS,200
"IND-CAS-FIX-2""",PCS,990
TOO-COM-W0305V-22*24MM,PCS,1850
CUT-GRI-MJ021-100,PCS,200
SHH-HOOK-9290BN14,PKT,450
SHH-HOOK-9290BN12,PKT,450
IND-SLO-ANG-RUB-SHO,PCK,790
SHH-HOOK-9290BN10,PKT,450
TOO-COM-IRO-BUL-07MM,PCS,390
"FIT-HDPE-BEN-FEM-25MMX3/4""",PCS,300
SHH-SWIVEL-SNAP-NO.6,PKT,410
TIE-CAB-BLA-150MM,PCK,490
TOW-STB-08023(3/4),PAIR,450
CUT-SAW-IND-14J,PCS,280
SHH-HOOK-9290BN8,PKT,450
HOS-FLE-SW-PVCH-08,PCS,860
NUM-80MM-C,PCS,1260
TIE-CAB-WHI-150MM,PCK,490
TOO-FIL-SLIM-100MM-BTSF4,PCS,550
CAB-LUG-10-8,PCK,650
SHH-HOOK-9290BN16,PKT,450
IND-SCP-PVC-ASES,PCS,590
"FIT-HDPE-BEN-MAL-25MMX3/4""",PCS,260
WAL-PLU-H/DUTY-630A,PCK,430
"FIT-YG245-NIP-1/4""-BRA",PCS,280
FAS-RIV-PAT-5/32X3/8-PCK,PCK,170
LIQ-MOL-HAN-WAS-300G,CAN,790
FAS-RIV-PAT-5/32X1/2-PCK,PCK,170
"FIT-YG225-BUSH-3/8""X1/4""-BRA",PCS,280
CLI-HOS-ORB-3,PCS,200
FIR-HOO-31150,PCS,390
RIG-NIP-38MM,PCS,450
DRI-HSS-TWI-06MM,PCS,250
NAI-CON-BLA-18MM,BOX,270
"HHD-PIP-FLU-1 1/2""",PCS,450
GRA-CUT-LIN-YEL-4226#,PCS,460
TOO-SOC-CON-BFC24,PCS,590
ARM-PADS,PAIR,430
TOO-CLA-SPR-PM34226,PCS,650
SPR-NOZ-PI7-101#,PCS,490
INK-POT-SMALL,PCS,270
CLI-HOS-36X39,PCS,360
HHD-HAN-LEV-HIGH,PCS,350
IND-DUS-GLO-120L-CLIP,SET,920
"FIT-UPVC-TEE-1 1/2""",PCS,340
"NAI-COM-1/2""*",PCK,260
FIT-PVC-PLU-50MM,PCS,240
TOO-DRV-MUL-13178,PCS,490
"TOO-FIL-ORE-3/16""",PCS,390
"FIT-SS245-NIP-1/2""-SUS304",PCS,310
"X-ELE-PVC-NUT-3""X10""",PCS,300
"FIT-UPVC-U-BEND-1 1/2""",PCS,350
FIT-GAL-BUSH-18MMX25MM,PCS,320
X-FLO-MOC-30RCP14,PCS,275
X-FLO-MOC-30RCP24,PCS,275
ELE-BUL-E27-3W-BLUE,PCS,250
BID-SOR-SRT201-BL,PCS,9900
BOS-2608-585-903,PCS,5300
BOS-2608-642-983,PCS,6880
DRI-SDS-GT02-65160,PCS,440
DRI-SDS-GT02-07160,PCS,440
BOS-2608-585-873,PCS,390
PAI-SPR-SAM-Y016,PCS,1790
TOO-HAM-CLA-GT29MM,PCS,1880
ELE-PEN-170/BK-E27,PCS,4800
BOS-2608-595-053,PCS,330
TOI-TIS-CB318-BL,PCS,5500
COC-BAS-L533,PCS,5800
TAP-CAB-CB2807,PCS,8500
TOO-COM-GLO-16MM,PCS,730
HOO-CAB-CB806-5,UNIT,7500
DOR-LOC-CYL-A600SP,PCS,1880
DOR-LOC-CYL-A600SS,PCS,1880
LOC-SGD-HL99-50MM,PCS,3200
BOS-1.6MM-T/ELECTRODE,PCS,540
"DOR-HIN-STE-CLO-5/8""",PCS,350
ELE-CAB-WIR-ASIA-2.5BK*,MTR,160
PYE-FIL-WAL-PUTTY-0.5KG-B*,TIN,530
TOO-COM-W0287A-08MM,PCS,1880
"IND-CAS-SWI-BRA-2""",PCS,1290
IND-SCP-FR9788-1,PCS,490
TOO-TYR-LEV-W0014D,PCS,5680
SHH-SINKER-NO.2,PCK,390
WAS-BAS-FIL-S90(185),PCS,240
ADH-TAP-SEA-2915,PCS,290
TOO-PLI-DIA-D306-150MM,PCS,1730
EXH-FAN-FN25A,PCS,8500
TAP-PIL-OTO-966-1,PCS,5500
X-HOO-CAB-CB8001-3,UNIT,3900
NAIL-TUFTING-TN-7220,PCK,750
SHE-CAB-CB505,UNIT,9000
SHE-CAB-CB501A,UNIT,7800
CLI-HOS-ORB-1A,PCS,130
SAF-SPE-PIC-ST21-CLE,PCS,660
"FAS-SCR-DRY-WHI-6#1.1/4""",PCK,180
NUM-80MM-9,PCS,1260
SHE-CAB-CB504A,UNIT,8900
HOS-SPA-NOZ-C882,PCS,550
GRA-SSS-150MM-06084(6),PCS,550
GUN-BLO-GAS-SM920,PCS,1980
HOS-NOZ-TRI-ECO2100,PCS,2080
SHH-SWIVEL-SNAP-NO.10,PKT,370
BRA-S/S-L-50383,PCS,470
NUM-80MM-7,PCS,1260
CEI-ROSE-408A-131-CR3,PCS,220
NUM-80MM-6,PCS,1260
NUM-80MM-E,PCS,1260
CAB-LUG-06-6,PCK,730
SHH-SWIVEL-NO.6,PKT,340
PAI-TIG-75ML-BLACK,TIN,850
"FIT-HDPE-ADA-MAL-25MMX1/2""",PCS,180
HOS-FLE-SW-PVCH-12,PCS,950
NUM-80MM-F,PCS,1260
IND-PAI-BLA-70L,PCS,5880
HOS-FLE-SW-PVCH-10,PCS,920
"PAI-ROL-REF-ALI-7""-W/Y",PCS,370
GRA-CAB-CB6633,UNIT,3500
SHH-HOOK-12146BN-1,PKT,320
HOS-CON-ADA-PI7-326#,PCS,450
SHH-SWIVEL-SNAP-NO.12,PKT,370
"FIT-HDPE-ADA-MAL-25MMX3/4""",PCS,180
DOR-HIN-SSS-75MM,PAIR,520
"FIT-HDPE-BEN-MAL-20MMX1/2""",PCS,200
"FAS-SCR-DRY-BLA-6#1-1/2""",PCK,190
TOO-DRV-KT107+Z200,PCS,450
CLI-BAT-CLI-0050AMP,SET,350
X-FLO-MOC-30WM90,PCS,290
WOO-DOU-08',PCS,200
TOO-CUT-STA-992014562,PCS,6300
X-FLO-MOC-KP106B,PCS,360
X-FLO-MOC-KP106D,PCS,360
X-FLO-MOC-KP106E,PCS,360
MIDDY-CORNER OUT-G100CO-W,PCS,4000
SAF-SHO-SAV-40/6#,PAIR,7600
SAF-SHO-SAV-42/8#,PAIR,7600
SAF-SHO-SAV-43/9#,PAIR,7600
SAF-SHO-SAV-44/10#,PAIR,7600
X-FLO-MOC-BR3030NSG,PCS,230
RIG-SHA-GAL-16MM,PCS,550
GAR-SPR-CR8441CPT,PCS,1980
"OIL-FUN-06""",PCS,3980
FIT-PVC-ELB-PT25MM,PCS,190
FIT-PVC-CON-25MM,PCS,430
CUT-DIS-MARK-12800-04C,PCS,220
GLA-MAR,PCK,410
SWI-CON-PVC-06A,LTH,170
"FIT-HDPE-ADA-FEM-20MMX1/2""",PCS,170
OUT-CON-RUB-BLACK-318,PCS,420
TOO-CHI-15086(P),PCS,500
"VAL-BAL-M'MAN-7733#X3/4""",PCS,450
"FIT-YG225-BUSH-1/2""X1/4""-BRA",PCS,290
"FIT-YG245-NIP-3/8""-BRA",PCS,290
SHH-REEL-AR30210,PCS,5900
ELE-CAB-WIR-GRE-2.5MM*,MTR,160
CLI-HOS-32X35,PCS,350
"FIT-HDPE-BEN-MAL-25MMX1""",PCS,260
COC-BIB-PVC-SY12MM,PCS,230
TOO-CHI-THP250,PCS,470
"GUN-GRE-NIP-STR-1/2"" UNF 20",PCS,480
"OIL-FUN-8""-129",PCS,370
"FIT-HDPE-BEN-FEM-25MMX1""",PCS,310
X-FLO-MOC-PRE-WHI,PCS,230
IND-RIC-COO-RC7878,SET,33800
ELE-BUL-B22-3W-RED,PCS,250
RAINBOW-G888-250GM,BTL,4290
ELE-BUL-B22-3W-BLU,PCS,250
ELE-BUL-B22-3W-GRE,PCS,250
FAN-KHI-AF1801,SET,28800
FAN-WAL-TAICON-TC-11006,SET,11500
KHI-COO-RCJ188,SET,14500
ELE-D/L-TC-3260-32W-RND,PCS,3690
KHI-FRY-ARF35,SET,22800
ELE-D/L-TC-2261-32W-SQ,PCS,3590
BID-SOR-SRT93-SS,PCS,12500
BLE-KHI-BL1220,SET,11500
SHO-SOR-SRTSH2623-GRY,PCS,9800
TOO-COM-SET-GT824,SET,8490
BOS-SMCV-45,UNIT,35500
FAN-PSN-F-M14DZVBKH,PCS,48800
PAI-SPR-SAM-057,PCS,2390
FAN-CEI-DEKA-CX146BK12,UNIT,15800
STA-HEA-STEL670,UNIT,18800
ELE-D/L-MGM-MQTL1119-RD,PCS,2790
BOS-F016-L73-832,PCS,12500
FAN-WAL-PSN-F-MU408-WT,PCS,26800
TOO-AXE-GLO-1.5LB,PCS,2590
CIMA-SD-L/SC192Y/24W/WH/DL,SET,4390
PAI-SPR-SAM-054,PCS,2390
SHE-SOR-SRT2500,UNIT,10500
PAI-SPR-SAM-Y111,PCS,1790
TOO-HAM-SLE-GT04LB,PCS,2990
TAR-SHT-GT2-12X15,SHT,5590
TAP-SAN-SFC-6003950,PCS,13800
TAP-SIN-SRTKT1932SS-BL-DIY,PCS,15500
TOO-HAM-SLE-GT03LB,PCS,2590
DRI-SDS-GT02-09160,PCS,470
TOO-HAM-SLE-GT02LB,PCS,2090
DRI-SDS-GT02-08110,PCS,450
ELE-D/L-LSM-36W-3CLR,PCS,2590
GAR-SHE-SB525-3M,PCS,13500
RIC-COO-MID-MRD180B1BDN,PCS,21500
TOO-COM-GLO-32MM,PCS,3990
GAR-SHE-SB525-4M,PCS,16800
FAN-TAB-DEKKA-FNBF-16,PCS,18800
FOL-TAB-CN YX-Z122-3X,PCS,19800
TOO-COM-GLO-30MM,PCS,3790
FAN-TAB-BTF-8001,SET,11500
TAP-SIN-CAV-CA3818P,PCS,10300
ADH-TAP-NISSHO-HCH-SG0077,ROLL,2090
BOS-0601-077-0K0,UNIT,14500
TOO-LEV-SUN-9200MM,PCS,3290
FAN-STA-MID-MF-16FS23C-BK,PCS,11500
BOS-2608-615-114,PCS,11000
GAS-TOR-20031,PCS,2990
LOC-COL-RK505,SET,21500
COC-BASIN-LUX-LT9514,PCS,3290
X-FLO-MOC-KH40ADB20,PCS,620
PUM-I-PUMP-QB80I,UNIT,27800
DOR-LOC-2077SS,PCS,2390
TOO-BOX-NIE-H/D-175,PCS,4590
ELE-HOL-032,PCS,590
SUMO-SM200WI,UNIT,174800
DRI-BIT-2500-80P-PH2,PCS,550
SHO-CAB-CSA404,PCS,3790
TOO-DRV-BLI-IMP-4(-),PCS,730
SINK-TAP-K2B-LT8516H,PCS,4790
"IND-CAS-SWI-1.25""",PCS,880
HOS-GAR-ORA-GREENLAND,ROLL,2190
DRI-BIT-2500-36P-PH2,PCS,390
GRA-CUT-BLA-GCB-1490SS,PCS,2390
SHO-CAB-CSH7012,UNIT,11000
TAP-CAB-CB5109A,UNIT,10800
TAP-CAB-CB9109A,UNIT,10800
RAINBOW-R007-500GM,BTL,1990
HHD-TOI-COV-WHI,SET,1290
HHD-CIS-LOW,PCS,5490
X-FAN-TAB-KHI-TF12A06,SET,13500
TOO-WRE-PIP-A350MM,PCS,2990
"IND-CAS-H/DUTY-MCLSC-4""",PCS,4690
KGR-ADH-0300ML,TIN,1590
LET-BOX-HW305A,PCS,6990
TOO-HOL-PUN,SET,1890
"HOS-FLE-VIP-PP48""",PCS,1950
PAI-ROL-SET-CRI-416,SET,480
ELE-HOL-033,PCS,590
ELE-T5-4FT-CIELO-D/L,PCS,1980
"IND-CAS-H/DUTY-MCLSCB-4""",PCS,6890
HOS-FLE-MMAN-F13X6,PCS,2290
PAI-HAN-ROC-1158#,PCS,3990
LOC-CYL-SGD-C3010/70MM,PCS,4690
TOO-TES-PEN-KT1960,PCS,5290
"FAS-SCR-CSK-1 1/2"" X 8G",PCK,420
SHO-HEA-LUX-LT8367,PCS,2490
TOO-CUT-BOLW0117A,PCS,6290
DOR-STO-RUB-RED-38MM,PCS,270
DOR-STO-SGD-024SS,PCS,2290
ABR-PAP-621-539,SHT,200
SHH-SINKER-NO.5,PCS,360
HOO-CAB-CB8006-3,UNIT,4190
TOO-WRE-KEY-MD06218,SETS,3390
TOO-COM-SET-GD824,SET,5490
BLI-HSS-HOL-SAW-20MM,PCS,1290
TOPLUS-GOLD-5L-A,CAN,8590
LOC-BR-TZ6491BH,SET,6090
TOO-BOX-TYG-7710,SET,3690
SHO-PVC-ROSE-408#,SET,1450
LI-HEA-HX816,PCS,3190
ELE-D/L-HOME-HGD604-18W-6500K,PCS,2390
HAN-BLI-STE-400MMX32MM,SET,5190
SAF-SHO-NK80-09,PAIR,15500
TOO-DRV-ASD63-,PCS,600
GAS-REG-BTY182-CB,SET,2490
IND-DUS-SCH-120L,UNIT,22800
GAR-SPR-YEW-16L,PCS,12800
NAI-SQU-SUP-100MM-1KGS,PKG,930
SHO-HAN-SET-07133,SET,2690
TOO-RUL-CAL-200,PCS,4690
TOO-WRE-CHAW0021B,PCS,4590
SHO-BLACKRINO-05387,PCS,3190
FIT-HDPE-TEE-20MM,PCS,380
TOO-WRE-OIL-MBSP007,PCS,2890
SHH-LINE-WHI-NO.120,PKT,480
FAS-SCR-TECH-METAL-19MM-PCK,PCK,520
"SANDEX-PAD-6""-M14",PCS,2090
TOO-WRE-MII-6120#,PCS,3690
OIL-CAN-1L,PCS,4390
CUT-DIS-W2451-100,PCS,190
BRU-RAD-4X642R,PCS,300
"COC-BASIN-K400L-1/2""",PCS,2390
SHH-SINKER-HOLE-NO.4,PCK,290
TOO-DRV-ASD63+,PCS,600
TOO-WRE-AIR-RT1206K,UNIT,10800
SHH-PLA-NET-NEEDLE-NO.3-GRE,PCS,210
GAS-REG-AZ181,PCS,4790
PRO-COAT-Z888-NANO-1KG,BTL,28800
GAS-REG-ZR-2017BT,PCS,3490
"TOO-LEV-MAG-SENSUI-36""",PCS,4390
TOO-WRE-KEY-ATHM-5,PCS,690
GRA-CUT-BLA-GCB-1290SS,PCS,1990
FIT-YG252-SOC-8MM-BRA,PCS,260
TOO-DRI-BIC1312,SET,2490
TOO-RIV-HAND-8107#,PCS,3890
CUT-DIS-B04-FN03S(6027),PCS,2490
IND-PAI-BLA-E812B,PCS,2990
LAD-H/D-STRO-SS12,UNIT,63800
BOX-FISH-POLY-M,PCS,3490
SHH-FIG-BRA-LIN-4X-25LB,PCS,1750
BOX-FISH-POLY-S,PCS,2790
FIT-YG252-SOC-10MM-BRA,PCS,260
PAI-SPR-KIMLAC-9614,TIN,2290
ABR-PAP-SWA-0060,SHT,280
TOO-ELE-GUN-GLU-60W,SET,2390
"DRI-AUG-BIT-NO.1""",PCS,5390
SHH-FIG-BRA-LIN-4X-10LB,PCS,1750
SHH-FIG-BRA-LIN-4X-30LB,PCS,1750
SHH-FIG-BRA-LIN-4X-50LB,PCS,1750
"FIT-HDPE-ADA-FEM-20MMX3/4""",PCS,170
KGR-KIM-300ML-9214,TIN,1780
LOC-APL-99-50MM,PCS,3390
PAI-SPR-KIMLAC-9613,TIN,2290
HEA-SPA-FAUCET-L661,PCS,370
SWI-CON-PVC-10A,LTH,250
FIT-UPVC-BEN-ELB-45-32MM,PCS,150
NUM-80MM-3,PCS,1260
SHH-SWIVEL-NO.8,PKT,300
HOS-NOZ-TWN-ECO-EG2012,PCS,650
SIN-WAS-SS-DL5W4,PCS,2090
TOO-DRV-KT107+Z125,PCS,410
GAS-ROL-WK-PP9628-R5,PCS,2190
"FIT-HDPE-ADA-FEM-25MMX1/2""",PCS,220
SAF-SHO-AVV-41#,PAIR,14500
"FIT-HDPE-BEN-FEM-25MMX1/2""",PCS,240
MEA-TAP-BLI-7.5M-BMT7,PCS,1550
WAT-FIL-FMS-WF0051-5WPMIX,SET,2190
HOS-CON-00315K,PCS,2090
"TOO-BAR-WRE-BEN-30""",PCS,2290
TOO-ELE-GUN-PIN-60W,PCS,2390
IND-TRO-PLA-411,PCS,550
SAF-SHO-PAS-40#,PAIR,12500
SAF-SHO-PAS-42#,PAIR,12500
SHH-SPOOL-106,PCS,270
BEAD-COR-2.5MTR,PCS,190
IND-WHE-3IN1,PCS,11800
SHH-FIG-BRA-LIN-4X-100LB,PCS,1750
TOO-DRV-KT107+Z100,PCS,390
X-GUM-STA-9960GS10DT,PKT,2190
"FIT-YG225-BUSH-1/2""X3/8""-BRA",PCS,300
O-RING-12-15,PCS,150
CLI-BAT-CLI-0025AMP,SET,250
TAP-SKC-M10X1.50,SET,4090
"SIN-FLE-PVC-OUT-1.1/2""",PCS,570
TOO-WRE-OIL-FW-7008A,PCS,1990
"SANDEX-POL-WOO-4""",PCS,2290
TOO-WRE-ADJ-STA-300,PCS,6290
SAF-SHO-PAS-41#,PAIR,12500
SAF-SHO-PAS-44#,PAIR,12500
TAP-PIL-ROONEY-988-01,PCS,2990
O-RING-12-15-RED,PCS,150
FIT-GAL-NIP-18MM,PCS,250
GAR-SPR-M'MAN-410#,PCS,1890
FIT-GAL-NIP-REC-12MMX18MM,PCS,460
FIT-GAL-TEE-12MM,PCS,280
HOS-MAC-WAS-OUT-MWP011-C,PCS,2190
IND-CAS-RIG6,PCS,2290
TOO-WRE-ADJ-STA-250,PCS,4690
ADH-TAP-MAS-OSCAR,PCS,340
GUN-GRE-NOZ,PCS,490
SHH-HOOK-406-NO.6,PKT,520
"IND-TRO-SSS-3350#-6""",PCS,820
FLO-MOC-BR3030A6,PCS,360
TOO-FIL-15095(5),PCS,750
TOO-CHI-6077,PCS,570
TOO-CHI-STA-06MM,PCS,2690
CAR-WIN-WIP-120ML,EA,450
SHH-ROD-HSS602,PCS,5090
IND-SCP-PVC-75MM,PCS,270
PLR-TIL-4017,PCS,1890
IND-TRO-BRI-226,PCS,380
TOO-NYL-PLU-COU-NSMY-RND,PCS,2890
SIN-WAS-PVC-32MM,PCS,310
"ELE-BRA-CLA-SML-5/8""",EA,250
TOO-WRE-OIL-FW-7008B,PCS,2690
CAR-WAS-500ML,PCS,630
IND-WHE-TYR-BEA-8126,PCS,390
TOO-DRI-SCR-SET-8928,SET,2390
REM-CON-RC/M-AUN787,PCS,1250
FIT-UPVC-SOC-P/T-32MM,PCS,250
X-FLO-MOC-ARDESIA-BLUE,PCS,240
VAL-RUB-WHI-1 1/2MM,PCS,420
"DOR-TOW-BOL-4""",PCS,270
"SHE-LEA-1""X3""",KGS,2690
LAM-E27-R80-RWG,PCS,566
TOI-TIS-SOR-SRT360-HP,PCS,5900
"HOS-FLE-GLO-36""",PCS,1190
"HOS-FLE-GLO-08""",PCS,690
TOI-TIS-SOR-SRT313,PCS,6900
"HOS-FLE-GLO-12""",PCS,760
TOO-BOX-STE-TB503,PCS,6900
TAR-SHT-GT2-12X24,SHT,8900
COC-BIB-SRTWT2215,PCS,7600
DRI-SDS-GT02-12160,PCS,610
DRI-SDS-GT02-65110,PCS,420
DRI-SDS-GT02-55160,PCS,390
BOS-2608-595-050,PCS,280
ELE-TUB-LED-32W-6500K,PCS,1190
TOO-HAM-CLA-GT27MM,PCS,1730
VAL-SAN-SW-SS-AV-80,PCS,2500
TOO-HAM-CHI-GT0.5KG,PCS,1850
HDD-TOI-COV-TSS-4127,PCS,5580
"FIT-BUT-STR-MALE-25MMX3/4""",PCS,350
BBQ-STO-ZC1129,PCS,5900
PAI-TIG-75ML-RED*,TIN,850
X-ELE-PLC-HOL-WHI,PCS,290
BID-CAB-CB91SS-BL-DIY,PCS,6900
TAP-CAB-CB9108,UNIT,9600
BID-CAB-90SS-DIY,PCS,5900
TOW-CON-MIN66A52,PCS,430
TAP-CAB-CB65SS-BL,PCS,5900
RIG-SHA-BOW-G209-12MM,PCS,680
CHA-SAW-IETO-HD3012,SET,6900
KGR-OXI-53A1LIT,TIN,2980
DOR-HOL-SGD-020SN,PCS,2500
TOO-PLI-CIRWSB175,PCS,1650
GRA-CAB-CB6644,UNIT,2500
RAI-BOO-KRK-B39M9000,PAIR,1850
